original_index,0,1,2,3,4
151,0.5353652779656234,0.07781011162695664,0.08734095443232008,0.10992483410439388,0.1408170094282448
152,1.0,7.076547173913706e-309,8.856954102160167e-309,9.942105291639933e-309,1.015994713225023e-308
153,2.188642491849359e-308,1.3235964913576933e-308,1.095036095441914e-308,2.8979127353281485e-308,1.0
154,0.3940096116425355,0.11562134304337834,0.11237868299726526,0.17437750887055395,0.20361285344626692
155,2.376043391082191e-308,1.299145977436422e-308,1.010788607657582e-308,2.867225815302126e-308,1.0
156,0.5336726476060984,0.0805130255999933,0.060283521582087767,0.14939046433587852,0.17614034087594205
157,0.8232051540729347,0.035635851066893855,0.04136212592387564,0.048085202875597456,0.05171166606069841
158,0.4485800480247725,0.10151630335753381,0.1053606323203,0.1482400492753458,0.19630296702204778
159,9.713927389790933e-309,1.0,1.494686304551427e-308,1.0757275850024945e-308,1.116408191474311e-308
160,1.3048087305673e-308,1.0,1.050942611096877e-308,1.563257983871878e-308,1.274784780304056e-308
161,0.06074616647960939,0.6942954020262281,0.11079574714056833,0.06721449253585593,0.06694819181773823
163,0.06490959491796904,0.05868566690465667,0.04062920631610269,0.07942318102019859,0.048258046879551784
164,0.09121225291102825,0.526003669028457,0.19461871121520183,0.09539668274388849,0.09276868410142455
165,0.6528739446921648,0.06769010893463585,0.07924637432603984,0.08970683347598925,0.11048273857117029
166,0.3337609682389568,0.08413404261386447,0.07700564334132157,0.14698574159169284,0.13539960377144541
168,1.0,1.286033594264738e-308,9.60351390142369e-309,2.6090188611984576e-308,2.300222459684391e-308
169,1.0,7.180688150978074e-309,8.60353511540914e-309,1.030769102391337e-308,1.0074304650925117e-308
170,0.14724566905539632,0.05461133831361633,0.06824593117911415,0.06391792100976833,0.07792522641378828
171,2.59441501987546e-308,1.492927323177957e-308,9.039555333928164e-309,1.0,2.4142120626309496e-308
172,0.06276033267099114,0.09044024944593704,0.6381559325829452,0.0595840770748822,0.06619814076163776
173,0.09664567746673376,0.4732425363068989,0.13741424625783805,0.10187975398149646,0.09097281880777802
174,0.3867325447896159,0.1202590119689255,0.11499353159093381,0.17136587495302202,0.1960468490072542
176,0.045683586209013936,0.2749101464416179,0.039364266640461214,0.057567514215671994,0.05535119924882425
177,8.081992449732444e-309,1.0,1.198285786047673e-308,9.12122584959547e-309,8.844830967902277e-309
