0,1,2,3,4,5
0.16433434410842057,0.053895987890576286,0.12422555470345313,0.10625783699542053,0.4079122259768855,0.10022839435104552
0.056494830455240216,0.5522914569573424,0.05910138505267718,0.10757911361877032,0.0633827598977013,0.05473631715632401
0.05800842731570397,0.071924935845616,0.04367611326151284,0.6779676698644296,0.05233003122747754,0.037079117274998206
0.0675911671273126,0.17626970427589703,0.0614208049845597,0.22400425394707055,0.06986196059664473,0.052779672040982176
0.5316303011180865,0.041913117028694505,0.05061723498877419,0.08543783036965213,0.08827797328639005,0.10067494311311317
1.9254407730800843e-308,1.057250196583548e-308,1.0937320399976206e-308,1.4272424902385856e-308,1.770017068613797e-308,1.0
0.03789563177564049,0.7474726001944647,0.042228890351513254,0.06233444815163913,0.04739497938274422,0.04057208971617888
0.44309082243485814,0.05188387376325293,0.05804385596593383,0.13110544143079042,0.09437825385007823,0.09054573517406954
1.0195670701959494e-308,8.45436135245015e-309,1.0,1.100362547082277e-308,1.893367774816579e-308,9.68189871190509e-309
0.5128150049489018,0.04867118895628515,0.06251342844597768,0.09976292302111438,0.13285619152781264,0.09859384638684879
0.21273323415884907,0.053759661493813886,0.07479369634687834,0.12610335136971138,0.17620536642108614,0.09225108368815069
